incident_id,offense_id,objectid,offense_code,offense_code_extension,offense_type_id,offense_category_id,first_occurrence_dt,last_occurrence_dt,reported_dt,incident_date,reported_date,incident_address,geo_lon,geo_lat,geo_x,geo_y,district_id,precinct_id,neighborhood_id,is_crime,is_traffic,victim_count,x,y
DP2021111225,DP2021111225570700,19671,5707,0,criminal-trespassing,all-other-crimes,"2021-02-24 17:50:00",NULL,"2021-02-24 19:38:00",2021-02-24,2021-02-24,"1700 BLK LITTLE RAVEN ST",-105.004110,39.756844,0,0,6,612,union-station,1,0,1,999999.999999,999999.999999
DP2021111243,DP2021111243530900,9376,5309,0,harassment,public-disorder,"2021-02-22 01:57:00","2021-02-24 10:16:00","2021-02-24 17:16:00",2021-02-22,2021-02-24,"800 18TH ST",-104.991041,39.747784,0,0,6,611,cbd,1,0,1,999999.999999,999999.999999
DP2021111268,DP2021111268240400,93279,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-24 06:40:00","2021-02-24 09:00:00","2021-02-24 17:51:00",2021-02-24,2021-02-24,"12365 E ALBROOK DR",-104.844165,39.782866,0,0,5,521,montbello,1,0,1,999999.999999,999999.999999
DP2021111273,DP2021111273220300,46657,2203,0,burglary-business-by-force,burglary,"2021-02-24 05:28:00","2021-02-24 10:28:00","2021-02-24 17:37:00",2021-02-24,2021-02-24,"7407 E 36TH AVE",-104.901159,39.767577,0,0,5,512,central-park,1,0,1,999999.999999,999999.999999
DP202111128,DP202111128209900,33912,2099,0,arson-vehicle,arson,"2021-01-07 02:46:00",NULL,"2021-01-07 02:46:00",2021-01-07,2021-01-07,"E 51ST AVE / N COLUMBINE ST",-104.956999,39.789203,0,0,2,212,elyria-swansea,1,0,1,999999.999999,999999.999999
DP2021111301,DP2021111301299900,137308,2999,0,criminal-mischief-other,public-disorder,"2021-01-10 16:00:00",NULL,"2021-02-24 18:42:00",2021-01-10,2021-02-24,"13100 E ALBROOK DR",-104.840914,39.778173,0,0,5,521,montbello,1,0,1,999999.999999,999999.999999
DP202111132,DP202111132109900,21301,1099,0,false-imprisonment,all-other-crimes,"2021-01-06 12:00:00",NULL,"2021-01-07 05:40:00",2021-01-06,2021-01-07,"14500 BLK E 51ST PL",-104.816453,39.788026,0,0,5,521,montbello,1,0,1,999999.999999,999999.999999
DP2021111323,DP2021111323131500,25092,1315,0,aggravated-assault,aggravated-assault,"2021-02-24 18:05:00",NULL,"2021-02-24 21:43:00",2021-02-24,2021-02-24,"3100 W JEWELL AVE",-105.025915,39.680409,0,0,4,421,harvey-park,1,0,1,999999.999999,999999.999999
DP2021111323,DP2021111323350400,153874,3504,0,drug-hallucinogen-possess,drug-alcohol,"2021-02-24 18:05:00",NULL,"2021-02-24 21:43:00",2021-02-24,2021-02-24,"3100 W JEWELL AVE",-105.025915,39.680409,0,0,4,421,harvey-park,1,0,1,999999.999999,999999.999999
DP2021111337,DP2021111337230300,49697,2303,0,theft-shoplift,larceny,"2021-02-24 18:10:00",NULL,"2021-02-24 18:46:00",2021-02-24,2021-02-24,"8560 E NORTHFIELD BLVD",-104.888857,39.781512,0,0,5,511,central-park,1,0,1,999999.999999,999999.999999
DP2021111341,DP2021111341230300,53797,2303,0,theft-shoplift,larceny,"2021-02-24 18:10:00",NULL,"2021-02-24 18:17:00",2021-02-24,2021-02-24,"18550 E GVR BLVD",-104.770683,39.783433,0,0,5,523,gateway-green-valley-ranch,1,0,1,999999.999999,999999.999999
DP2021111348,DP2021111348239905,97537,2399,5,theft-stln-vehicle-trailer,auto-theft,"2021-02-24 15:00:00","2021-02-24 09:30:00","2021-02-24 20:06:00",2021-02-24,2021-02-24,"EB I70 TO CENTRAL PARK RAMP / N CENTRAL PARK BLVD",-104.882862,39.776190,0,0,5,512,central-park,1,0,1,999999.999999,999999.999999
DP2021111356,DP2021111356299900,148319,2999,0,criminal-mischief-other,public-disorder,"2021-02-24 17:46:00",NULL,"2021-02-24 19:29:00",2021-02-24,2021-02-24,"14600 BLK E 43RD AVE",-104.822362,39.773538,0,0,5,521,montbello,1,0,1,999999.999999,999999.999999
DP2021111385,DP2021111385299901,157966,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-02-24 01:05:00","2021-02-24 11:30:00","2021-02-24 18:41:00",2021-02-24,2021-02-24,"330 N ACOMA ST",-104.988668,39.721465,0,0,3,311,baker,1,0,1,999999.999999,999999.999999
DP202111141,DP202111141240400,98804,2404,0,theft-of-motor-vehicle,auto-theft,"2021-01-07 03:15:00",NULL,"2021-01-07 04:42:00",2021-01-07,2021-01-07,"4701 N PEORIA ST",-104.848411,39.782736,0,0,5,511,montbello,1,0,1,999999.999999,999999.999999
DP202111142,DP202111142299902,153700,2999,2,criminal-mischief-graffiti,public-disorder,"2021-01-07 03:00:00","2021-01-06 20:22:00","2021-01-07 05:08:00",2021-01-07,2021-01-07,"40 E 11TH AVE",-104.986481,39.733719,0,0,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
DP2021111429,DP2021111429240400,106447,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-24 16:30:00","2021-02-24 11:00:00","2021-02-24 19:18:00",2021-02-24,2021-02-24,"4600 E 8TH AVE",-104.933500,39.729081,0,0,2,222,hale,1,0,1,999999.999999,999999.999999
DP2021111435,DP2021111435240400,104514,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-24 02:00:00","2021-02-24 08:00:00","2021-02-24 19:10:00",2021-02-24,2021-02-24,"1055 N LOGAN ST",-104.982623,39.732763,0,0,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
DP2021111477,DP2021111477231000,68899,2310,0,theft-from-mails,larceny,"2021-02-20 19:00:00","2021-02-21 12:00:00","2021-02-24 19:16:00",2021-02-20,2021-02-24,"2900 BLK CHAMPA ST",-104.977392,39.759106,0,0,2,211,five-points,1,0,1,999999.999999,999999.999999
DP2021111479,DP2021111479220400,47917,2204,0,burglary-residence-no-force,burglary,"2021-01-20 19:00:00","2021-02-22 12:00:00","2021-02-24 19:19:00",2021-01-20,2021-02-24,"1900 BLK 19TH ST",-104.998973,39.756957,0,0,6,612,union-station,1,0,1,999999.999999,999999.999999
DP2021111505,DP2021111505299901,159328,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-02-24 19:25:00","2021-02-24 12:30:00","2021-02-24 19:31:00",2021-02-24,2021-02-24,"1625 S BIRCH ST",-104.936525,39.687218,0,0,3,322,virginia-village,1,0,1,999999.999999,999999.999999
DP2021111540,DP2021111540220200,38665,2202,0,burglary-residence-by-force,burglary,"2021-02-24 01:00:00","2021-02-24 09:00:00","2021-02-24 19:46:00",2021-02-24,2021-02-24,"1200 BLK 19TH ST",-104.993183,39.752059,0,0,6,612,union-station,1,0,1,999999.999999,999999.999999
DP2021111550,DP2021111550739902,20241,7399,2,public-order-crimes-other,all-other-crimes,"2021-02-24 19:50:00",NULL,"2021-02-24 20:10:00",2021-02-24,2021-02-24,"E 52ND AVE / N CRYSTAL ST",-104.821893,39.789669,0,0,5,521,montbello,1,0,1,999999.999999,999999.999999
DP2021111561,DP2021111561570700,20663,5707,0,criminal-trespassing,all-other-crimes,"2021-02-24 13:20:00",NULL,"2021-02-24 22:44:00",2021-02-24,2021-02-24,"2100 BLK S DEPEW ST",-105.057493,39.677089,0,0,4,421,harvey-park,1,0,1,999999.999999,999999.999999
DP2021111565,DP2021111565353000,163078,3530,0,drug-cocaine-sell,drug-alcohol,"2021-02-24 21:30:00",NULL,"2021-02-25 02:13:00",2021-02-24,2021-02-25,"3100 BLK W FLOYD AVE",-105.028018,39.657736,0,0,4,423,harvey-park-south,1,0,1,999999.999999,999999.999999
DP2021111583,DP2021111583220300,34658,2203,0,burglary-business-by-force,burglary,"2021-02-23 22:30:00","2021-02-24 07:00:00","2021-02-24 20:34:00",2021-02-23,2021-02-24,"4430 N GLENCOE ST",-104.925464,39.777877,0,0,2,221,northeast-park-hill,1,0,1,999999.999999,999999.999999
DP202111159,DP202111159521301,9128,5213,1,weapon-flourishing,all-other-crimes,"2021-01-07 03:41:00",NULL,"2021-01-07 04:59:00",2021-01-07,2021-01-07,"2600 BLK N OSCEOLA ST",-105.038008,39.755626,0,0,1,121,sloan-lake,1,0,1,999999.999999,999999.999999
DP2021111648,DP2021111648240400,102107,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-24 06:00:00","2021-02-24 11:00:00","2021-02-24 21:31:00",2021-02-24,2021-02-24,"4550 N KITTREDGE ST",-104.798736,39.778772,0,0,5,522,gateway-green-valley-ranch,1,0,1,999999.999999,999999.999999
DP2021111661,DP2021111661240400,105770,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-23 23:30:00","2021-02-24 07:00:00","2021-02-24 21:04:00",2021-02-23,2021-02-24,"8008 E MONTVIEW BLVD",-104.894985,39.746750,0,0,2,223,east-colfax,1,0,1,999999.999999,999999.999999
DP2021111692,DP2021111692131500,24391,1315,0,aggravated-assault,aggravated-assault,"2021-02-24 20:56:00",NULL,"2021-02-24 20:56:00",2021-02-24,2021-02-24,"W ELLSWORTH AVE / S FEDERAL BLVD",-105.025080,39.716641,0,0,4,411,barnum,1,0,1,999999.999999,999999.999999
DP2021111694,DP2021111694131300,13578,1313,0,assault-simple,other-crimes-against-persons,"2021-02-24 16:45:00",NULL,"2021-02-24 20:57:00",2021-02-24,2021-02-24,"490 W COLFAX AVE",-104.993574,39.739773,0,0,6,611,civic-center,1,0,1,999999.999999,999999.999999
DP2021111709,DP2021111709299901,151412,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-02-24 03:00:00","2021-02-24 14:00:00","2021-02-24 22:37:00",2021-02-24,2021-02-24,"300 W 11TH AVE",-104.992161,39.733543,0,0,6,611,civic-center,1,0,1,999999.999999,999999.999999
DP2021111713,DP2021111713239900,82989,2399,0,theft-other,larceny,"2021-02-17 18:30:00",NULL,"2021-02-24 21:05:00",2021-02-17,2021-02-24,"4500 BLK W 11TH AVE",-105.045907,39.733722,0,0,1,122,villa-park,1,0,1,999999.999999,999999.999999
DP2021111718,DP2021111718280300,124592,2803,0,stolen-property-buy-sell-rec,all-other-crimes,"2021-02-24 21:10:00",NULL,"2021-02-24 22:59:00",2021-02-24,2021-02-24,"8200 E COLFAX AVE",-104.892700,39.740004,0,0,2,223,east-colfax,1,0,1,999999.999999,999999.999999
DP2021111718,DP2021111718357100,154643,3571,0,drug-methampetamine-sell,drug-alcohol,"2021-02-24 21:10:00",NULL,"2021-02-24 22:59:00",2021-02-24,2021-02-24,"8200 E COLFAX AVE",-104.892700,39.740004,0,0,2,223,east-colfax,1,0,1,999999.999999,999999.999999
DP2021111731,DP2021111731240400,96051,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-24 21:15:00",NULL,"2021-02-24 22:00:00",2021-02-24,2021-02-24,"1355 N KALAMATH ST",-105.000375,39.737913,0,0,1,123,lincoln-park,1,0,1,999999.999999,999999.999999
DP2021111731,DP2021111731359900,161170,3599,0,drug-pcs-other-drug,drug-alcohol,"2021-02-24 21:15:00",NULL,"2021-02-24 22:00:00",2021-02-24,2021-02-24,"1355 N KALAMATH ST",-105.000375,39.737913,0,0,1,123,lincoln-park,1,0,1,999999.999999,999999.999999
DP2021111773,DP2021111773230300,49356,2303,0,theft-shoplift,larceny,"2021-02-24 21:15:00","2021-02-24 14:30:00","2021-02-24 21:30:00",2021-02-24,2021-02-24,"2975 N FEDERAL BLVD",-105.025685,39.760087,0,0,1,113,west-highland,1,0,1,999999.999999,999999.999999
DP202111179,DP202111179131300,23053,1313,0,assault-simple,other-crimes-against-persons,"2021-01-07 03:58:00",NULL,"2021-01-07 05:03:00",2021-01-07,2021-01-07,"16300 BLK E 49TH AVE",-104.796586,39.786333,0,0,5,522,gateway-green-valley-ranch,1,0,1,999999.999999,999999.999999
DP2021111801,DP2021111801570700,12533,5707,0,criminal-trespassing,all-other-crimes,"2021-02-24 20:54:00",NULL,"2021-02-24 20:54:00",2021-02-24,2021-02-24,"1201 LARIMER ST",-105.002283,39.746250,0,0,1,123,auraria,1,0,1,999999.999999,999999.999999
DP2021111817,DP2021111817240400,97689,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-19 03:00:00","2021-02-24 10:50:00","2021-02-24 21:42:00",2021-02-19,2021-02-24,"8185 E LOWRY BLVD",-104.893331,39.720068,0,0,3,321,lowry-field,1,0,1,999999.999999,999999.999999
DP2021111824,DP2021111824220300,47557,2203,0,burglary-business-by-force,burglary,"2021-02-17 23:30:00","2021-02-17 21:00:00","2021-02-24 23:59:00",2021-02-17,2021-02-24,"4501 N WASHINGTON ST",-104.979525,39.778453,0,0,1,112,globeville,1,0,1,999999.999999,999999.999999
DP2021111858,DP2021111858299900,136642,2999,0,criminal-mischief-other,public-disorder,"2021-02-24 15:51:00",NULL,"2021-02-24 22:14:00",2021-02-24,2021-02-24,"201 N BROADWAY ST",-104.987722,39.719671,0,0,3,311,baker,1,0,1,999999.999999,999999.999999
DP2021111894,DP2021111894220300,47324,2203,0,burglary-business-by-force,burglary,"2021-02-21 11:00:00","2021-02-24 04:44:00","2021-02-25 01:56:00",2021-02-21,2021-02-25,"10700 E DARTMOUTH AVE",-104.861964,39.658404,0,0,3,323,kennedy,1,0,1,999999.999999,999999.999999
DP2021111903,DP2021111903230300,45075,2303,0,theft-shoplift,larceny,"2021-02-24 22:06:00",NULL,"2021-02-24 22:46:00",2021-02-24,2021-02-24,"3870 N QUEBEC ST",-104.901163,39.770352,0,0,5,512,central-park,1,0,1,999999.999999,999999.999999
DP2021111904,DP2021111904220500,36651,2205,0,burglary-business-no-force,burglary,"2021-02-24 11:17:00","2021-02-24 04:40:00","2021-02-25 01:06:00",2021-02-24,2021-02-25,"1360 27TH ST",-104.984775,39.759734,0,0,2,211,five-points,1,0,1,999999.999999,999999.999999
DP2021111910,DP2021111910240400,88870,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-10 19:00:00","2021-02-24 14:00:00","2021-02-24 23:12:00",2021-02-10,2021-02-24,"3100 BLK N MARION ST",-104.972459,39.761030,0,0,2,211,whittier,1,0,1,999999.999999,999999.999999
DP2021111912,DP2021111912530900,9618,5309,0,harassment,public-disorder,"2021-02-24 02:05:00","2021-02-23 19:44:00","2021-02-24 23:10:00",2021-02-24,2021-02-24,"2400 BLK N WILLIAMS ST",-104.965598,39.752516,0,0,2,211,whittier,1,0,1,999999.999999,999999.999999
DP2021111916,DP2021111916230300,45111,2303,0,theft-shoplift,larceny,"2021-02-24 22:03:00",NULL,"2021-02-24 23:21:00",2021-02-24,2021-02-24,"7797 E 36TH AVE",-104.897820,39.767777,0,0,5,512,central-park,1,0,1,999999.999999,999999.999999
DP2021111949,DP2021111949239900,81937,2399,0,theft-other,larceny,"2021-02-24 22:01:00",NULL,"2021-02-24 23:23:00",2021-02-24,2021-02-24,"1600 BLK S PENNSYLVANIA ST",-104.981932,39.686730,0,0,3,313,platt-park,1,0,1,999999.999999,999999.999999
DP2021111974,DP2021111974131300,23282,1313,0,assault-simple,other-crimes-against-persons,"2021-02-24 22:35:00",NULL,"2021-02-24 22:38:00",2021-02-24,2021-02-24,"1500 BLK N RALEIGH ST",-105.041513,39.741762,0,0,1,121,west-colfax,1,0,1,999999.999999,999999.999999
DP2021111974,DP2021111974299900,143737,2999,0,criminal-mischief-other,public-disorder,"2021-02-24 22:35:00",NULL,"2021-02-24 22:38:00",2021-02-24,2021-02-24,"1500 BLK N RALEIGH ST",-105.041513,39.741762,0,0,1,121,west-colfax,1,0,1,999999.999999,999999.999999
DP2021111983,DP2021111983200700,37783,2007,0,arson-other,arson,"2021-02-24 21:39:00",NULL,"2021-02-25 01:21:00",2021-02-24,2021-02-25,"16TH ST / CALIFORNIA ST",-104.992212,39.745194,0,0,6,611,cbd,1,0,1,999999.999999,999999.999999
DP2021111987,DP2021111987240400,91198,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-24 19:00:00","2021-02-24 15:00:00","2021-02-25 00:32:00",2021-02-24,2021-02-25,"12330 E 46TH AVE",-104.844224,39.778070,0,0,5,521,montbello,1,0,1,999999.999999,999999.999999
DP2021112012,DP2021112012120200,21585,1202,0,robbery-business,robbery,"2021-02-24 22:45:00",NULL,"2021-02-25 03:52:00",2021-02-24,2021-02-25,"3610 MORRISON RD",-105.035366,39.709242,0,0,4,412,westwood,1,0,1,999999.999999,999999.999999
DP2021112017,DP2021112017299901,159581,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-02-24 22:55:00","2021-02-24 16:00:00","2021-02-24 23:27:00",2021-02-24,2021-02-24,"W ALAMEDA AVE / S PERRY ST",-105.039700,39.711250,0,0,4,411,westwood,1,0,1,999999.999999,999999.999999
DP2021112022,DP2021112022299901,159966,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-02-24 22:00:00",NULL,"2021-02-25 05:33:00",2021-02-24,2021-02-25,"5500 BLK N YUBA WAY",-104.828324,39.797362,0,0,5,521,montbello,1,0,1,999999.999999,999999.999999
DP2021112026,DP2021112026299900,148562,2999,0,criminal-mischief-other,public-disorder,"2021-02-24 23:03:00",NULL,"2021-02-25 00:00:00",2021-02-24,2021-02-25,"900 BLK N NAVAJO ST",-105.004255,39.731772,0,0,1,123,lincoln-park,1,0,1,999999.999999,999999.999999
DP2021112043,DP2021112043230300,49273,2303,0,theft-shoplift,larceny,"2021-02-24 23:10:00",NULL,"2021-02-25 14:24:00",2021-02-24,2021-02-25,"801 16TH ST",-104.993056,39.746038,0,0,6,611,cbd,1,0,1,999999.999999,999999.999999
DP2021112050,DP2021112050220400,48038,2204,0,burglary-residence-no-force,burglary,"2021-02-24 04:30:00","2021-02-24 02:30:00","2021-02-24 23:12:00",2021-02-24,2021-02-24,"2240 N CLAY ST",-105.020234,39.750451,0,0,1,121,jefferson-park,1,0,1,999999.999999,999999.999999
DP2021112064,DP2021112064360500,161825,3605,0,indecent-exposure,other-crimes-against-persons,"2021-02-22 21:00:00",NULL,"2021-02-25 03:11:00",2021-02-22,2021-02-25,"10700 BLK E DARTMOUTH AVE",-104.861964,39.658404,0,0,3,323,kennedy,1,0,1,999999.999999,999999.999999
DP2021112070,DP2021112070240400,103963,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-23 22:30:00","2021-02-24 16:20:00","2021-02-24 23:48:00",2021-02-23,2021-02-24,"2500 BLK 18TH ST",-105.007044,39.760980,0,0,1,113,highland,1,0,1,999999.999999,999999.999999
DP2021112073,DP2021112073230500,71991,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"2021-02-24 23:27:00",NULL,"2021-02-24 23:27:00",2021-02-24,2021-02-24,"1002 E 17TH AVE",-104.974524,39.743099,0,0,6,621,north-capitol-hill,1,0,1,999999.999999,999999.999999
DP2021112074,DP2021112074240400,117266,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-20 22:30:00","2021-02-24 11:00:00","2021-02-24 23:59:00",2021-02-20,2021-02-24,"1450 WYNKOOP ST",-105.001882,39.750548,0,0,6,612,union-station,1,0,1,999999.999999,999999.999999
DP2021112087,DP2021112087230300,44892,2303,0,theft-shoplift,larceny,"2021-02-24 23:29:00",NULL,"2021-02-25 14:04:00",2021-02-24,2021-02-25,"801 16TH ST",-104.993056,39.746038,0,0,6,611,cbd,1,0,1,999999.999999,999999.999999
DP2021112093,DP2021112093240400,95272,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-24 19:00:00",NULL,"2021-02-24 23:43:00",2021-02-24,2021-02-24,"350 S HOLLY ST",-104.922200,39.710270,0,0,3,322,washington-virginia-vale,1,0,1,999999.999999,999999.999999
DP2021112132,DP2021112132269903,124430,2699,3,theft-of-services,larceny,"2021-02-25 00:00:00",NULL,"2021-02-25 01:01:00",2021-02-25,2021-02-25,"1000 E COLFAX AVE",-104.975107,39.739859,0,0,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
DP2021112176,DP2021112176230500,65839,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"2021-02-24 14:00:00","2021-02-24 16:20:00","2021-02-25 00:07:00",2021-02-24,2021-02-25,"N CLERMONT ST / E 8TH AVE",-104.934936,39.729228,0,0,2,222,hale,1,0,1,999999.999999,999999.999999
DP2021112194,DP2021112194230400,55777,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,"2021-02-22 03:55:00",NULL,"2021-02-25 01:48:00",2021-02-22,2021-02-25,"1941 W EVANS AVE",-105.010377,39.678981,0,0,4,422,college-view-south-platte,1,0,1,999999.999999,999999.999999
DP2021112195,DP2021112195240400,116750,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-24 16:00:00","2021-02-24 17:00:00","2021-02-25 02:28:00",2021-02-24,2021-02-25,"1600 N FILLMORE ST",-104.953417,39.742473,0,0,2,213,city-park,1,0,1,999999.999999,999999.999999
DP2021112205,DP2021112205230300,45382,2303,0,theft-shoplift,larceny,"2021-02-25 00:20:00",NULL,"2021-02-25 14:52:00",2021-02-25,2021-02-25,"801 16TH ST",-104.993056,39.746038,0,0,6,611,cbd,1,0,1,999999.999999,999999.999999
DP2021112210,DP2021112210131502,29238,1315,2,menacing-felony-w-weap,aggravated-assault,"2021-02-25 00:23:00",NULL,"2021-02-25 02:45:00",2021-02-25,2021-02-25,"E 52ND AVE / N VASQUEZ BLVD",-104.941651,39.790907,0,0,2,212,elyria-swansea,1,0,1,999999.999999,999999.999999
DP2021112213,DP2021112213240400,104812,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-24 04:00:00","2021-02-24 17:00:00","2021-02-25 00:54:00",2021-02-24,2021-02-25,"2080 CALIFORNIA ST",-104.986237,39.749591,0,0,6,621,five-points,1,0,1,999999.999999,999999.999999
DP2021112242,DP2021112242230500,57495,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"2021-02-23 03:00:00","2021-02-24 19:32:00","2021-02-25 02:32:00",2021-02-23,2021-02-25,"2795 N SPEER BLVD",-105.018910,39.756375,0,0,1,121,jefferson-park,1,0,1,999999.999999,999999.999999
DP2021112262,DP2021112262299901,147733,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-02-25 00:49:00",NULL,"2021-02-25 00:49:00",2021-02-25,2021-02-25,"E 19TH AVE / N ULSTER ST",-104.894027,39.745622,0,0,2,223,east-colfax,1,0,1,999999.999999,999999.999999
DP2021112277,DP2021112277230400,43132,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,"2021-02-24 00:00:00","2021-02-24 17:30:00","2021-02-25 00:58:00",2021-02-24,2021-02-25,"1255 N GALAPAGO ST",-104.997600,39.736221,0,0,1,123,lincoln-park,1,0,1,999999.999999,999999.999999
DP2021112294,DP2021112294230500,58487,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"2021-02-24 06:00:00","2021-02-24 06:00:00","2021-02-25 01:28:00",2021-02-24,2021-02-25,"2101 MARKET ST",-104.992012,39.755063,0,0,6,612,five-points,1,0,1,999999.999999,999999.999999
DP2021112297,DP2021112297260900,119085,2609,0,fraud-by-use-of-computer,white-collar-crime,"2021-02-25 01:00:00",NULL,"2021-02-25 02:17:00",2021-02-25,2021-02-25,"9400 BLK E 51ST DR",-104.878978,39.792098,0,0,5,511,central-park,1,0,1,999999.999999,999999.999999
DP2021112310,DP2021112310230300,41066,2303,0,theft-shoplift,larceny,"2021-02-25 01:00:00",NULL,"2021-02-25 02:17:00",2021-02-25,2021-02-25,"1001 16TH ST",-104.994496,39.747944,0,0,6,611,cbd,1,0,1,999999.999999,999999.999999
DP2021112332,DP2021112332239900,74034,2399,0,theft-other,larceny,"2021-02-21 17:30:00",NULL,"2021-02-25 01:38:00",2021-02-21,2021-02-25,"4200 BLK N ALCOTT ST",-105.017090,39.774283,0,0,1,111,sunnyside,1,0,1,999999.999999,999999.999999
DP2021112335,DP2021112335240400,102041,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-25 01:40:00",NULL,"2021-02-25 02:00:00",2021-02-25,2021-02-25,"837 E 17TH AVE",-104.976681,39.743419,0,0,6,621,north-capitol-hill,1,0,1,999999.999999,999999.999999
DP2021112387,DP2021112387230300,49787,2303,0,theft-shoplift,larceny,"2021-02-25 02:10:00",NULL,"2021-02-25 15:34:00",2021-02-25,2021-02-25,"801 16TH ST",-104.993056,39.746038,0,0,6,611,cbd,1,0,1,999999.999999,999999.999999
DP2021112411,DP2021112411240400,91822,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-25 00:30:00",NULL,"2021-02-25 05:05:00",2021-02-25,2021-02-25,"4600 BLOCK N FILLMORE ST",-104.952809,39.782103,0,0,2,212,elyria-swansea,1,0,1,999999.999999,999999.999999
DP2021112415,DP2021112415231000,69008,2310,0,theft-from-mails,larceny,"2021-02-21 00:54:00",NULL,"2021-02-25 05:27:00",2021-02-21,2021-02-25,"1600 BLK N ST PAUL ST",-104.951595,39.742552,0,0,2,213,city-park,1,0,1,999999.999999,999999.999999
DP202111242,DP202111242230300,45138,2303,0,theft-shoplift,larceny,"2021-01-07 04:20:00",NULL,"2021-01-07 04:20:00",2021-01-07,2021-01-07,"3100 S SHERIDAN BLVD",-105.051364,39.654796,0,0,4,423,harvey-park-south,1,0,1,999999.999999,999999.999999
DP2021112424,DP2021112424131402,20082,1314,2,weapon-fire-into-occ-bldg,aggravated-assault,"2021-02-25 02:42:00",NULL,"2021-02-25 02:42:00",2021-02-25,2021-02-25,"3600 BLK W LINVALE PL",-105.035481,39.664077,0,0,4,423,harvey-park-south,1,0,5,999999.999999,999999.999999
DP2021112426,DP2021112426239900,74619,2399,0,theft-other,larceny,"2021-02-25 02:30:00","2021-02-24 19:43:00","2021-02-25 03:05:00",2021-02-25,2021-02-25,"1509 N PEARL ST",-104.980015,39.740274,0,0,6,621,north-capitol-hill,1,0,1,999999.999999,999999.999999
DP2021112448,DP2021112448230300,40964,2303,0,theft-shoplift,larceny,"2021-02-25 03:05:00",NULL,"2021-02-25 13:42:00",2021-02-25,2021-02-25,"801 16TH ST",-104.993056,39.746038,0,0,6,611,cbd,1,0,1,999999.999999,999999.999999
DP2021112471,DP2021112471131300,23673,1313,0,assault-simple,other-crimes-against-persons,"2021-02-25 02:30:00","2021-02-24 20:00:00","2021-02-25 08:00:00",2021-02-25,2021-02-25,"3440 W LOUISIANA AVE",-105.031666,39.692794,0,0,4,421,mar-lee,1,0,1,999999.999999,999999.999999
DP2021112472,DP2021112472220200,38849,2202,0,burglary-residence-by-force,burglary,"2021-02-24 23:00:00","2021-02-24 18:00:00","2021-02-25 04:33:00",2021-02-24,2021-02-25,"2400 BLK S RACE ST",-104.964399,39.672054,0,0,3,313,university,1,0,1,999999.999999,999999.999999
DP2021112501,DP2021112501299900,145209,2999,0,criminal-mischief-other,public-disorder,"2021-02-25 18:50:00",NULL,"2021-02-25 19:47:00",2021-02-25,2021-02-25,"3000 BLK STOUT ST",-104.975655,39.759839,0,0,2,211,five-points,1,0,1,999999.999999,999999.999999
DP2021112511,DP2021112511240400,117929,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-25 03:45:00",NULL,"2021-02-25 03:52:00",2021-02-25,2021-02-25,"10050 E HARVARD AVE",-104.871459,39.671858,0,0,3,323,hampden,1,0,1,999999.999999,999999.999999
DP202111252,DP202111252230500,61437,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"2021-01-07 04:45:00",NULL,"2021-01-07 08:09:00",2021-01-07,2021-01-07,"1099 N OSAGE ST",-105.005800,39.733590,0,0,1,123,lincoln-park,1,0,1,999999.999999,999999.999999
DP2021112571,DP2021112571570700,11840,5707,0,criminal-trespassing,all-other-crimes,"2021-02-25 04:27:00",NULL,"2021-02-25 05:04:00",2021-02-25,2021-02-25,"3300 BLK W ALAMEDA AVE",-105.030514,39.710876,0,0,4,412,westwood,1,0,1,999999.999999,999999.999999
